id,gender,Category,articleType,baseColour,season,year,usage,productDisplayName,,
22731,Man,Shoes,Sports Shoes,Brown,Fall,2011,Sports,Nike Men Air Max Conquer ACG Brown Sports Boot,,
39977,Man,Shoes,Casual Shoes,Navy Blue,Winter,2012,Casual,GAS Men Navy Blue Carroll Casual Shoes,,
5604,Man,Flip Flops,Flip Flops,Navy Blue,Summer,2011,Casual,Nike Men's Splash Thong Brown Grey Flip Flop,,
44523,Man,Sandal,Sandals,Brown,Summer,2012,Casual,Coolers Men Brown Sandals,,
53594,Man,Accessories,Accessories,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch M102J002Y,,
21988,Woman,Accessories,HandAccessories,Grey,Winter,2015,Casual,Murcia Women Casual Grey Handbag,,
59892,Woman,Topwear,Shirts,Blue,Fall,2012,Casual,Femella Women Blue Shirt,,
11721,Man,Topwear,Shirts,Green,Summer,2011,Casual,Lee Men Check Green Shirts,,
57134,Woman,Topwear,Tops,White,Summer,2012,Casual,Elle Women Printed White Top,,
33471,Woman,Accessories,Belts,Purple,Summer,2012,Casual,Baggit Women Charmy Taj Purple Belt,,
58940,Woman,Accessories,Accessories,White,Winter,2016,Casual,Tommy Hilfiger Women White Dial Watch TH1780973-D,,
36331,Woman,Shoes,Casual Shoes,Pink,Summer,2012,Casual,Newfeel Women Pink Shoes,,
21386,Man,Topwear,Tshirts,Red,Fall,2011,Casual,Manchester United Men Printed Red T-shirt,,
14061,Man,Topwear,Tshirts,Purple,Fall,2011,Casual,Flying Machine Men Printed Purple Tshirts,,
20254,Man,Topwear,Tshirts,Rust,Fall,2011,Casual,Wrangler Men Rust Polo T-Shirt,,
5436,Man,Topwear,Tshirts,Grey,Summer,2011,Sports,Nike Men's Swoosh Grey T-shirt,,
44711,Man,Flip Flops,Flip Flops,Navy Blue,Summer,2012,Casual,Lotto Men Red Campione Flip Flops,,
25726,Man,Accessories,Belts,Brown,Winter,2012,Casual,Wrangler Men Brown Leather Belt,,
11513,Woman,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Lifestyle Blue Flats,,
39379,Man,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Peter England Men Navy Blue Party Jeans,,
33643,Woman,Flip Flops,Flip Flops,Navy Blue,Summer,2012,Casual,Lotto Women Koro W Navy Blue Flip Flops,,
57306,Woman,Shoes,Heels,White,Winter,2012,Casual,Rocia Women White Heels,,
13244,Man,Bottomwear,Shorts,Black,Fall,2011,Casual,Palm Tree Kids Boys Solid Black Shorts,,
43534,Woman,Topwear,Tops,Peach,Summer,2012,Casual,French Connection Women Peach Top,,
28805,Man,Topwear,Shirts,Blue,Summer,2012,Casual,Denizen Men Check Blue Shirt,,
2613,Woman,Shoes,Flats,Silver,Fall,2010,Casual,Carlton London Women Crystal Silver Sandal,,
31114,Man,Bottomwear,Capris,Blue,Summer,2012,Casual,Gini and Jony Boys Washed Blue 3/4 Length Pants,,
47194,Man,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Formal Shoes,,
34466,Woman,Accessories,Backpacks,Pink,Summer,2012,Casual,ADIDAS Women Polyester Pink Backpack,,
16736,Woman,Flip Flops,Flip Flops,Purple,Fall,2011,Casual,Lotto Women Primavera Purple Slipper,,
22503,Woman,Shoes,Flats,Brown,Winter,2015,Casual,Catwalk Women Brown Casual Sandals,,
49832,Woman,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,iPanema Women Pink Flip Flops,,
46046,Woman,Accessories,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,,
30200,Unisex,Accessories,Backpacks,Blue,Summer,2012,Casual,Nike Unisex Casual Blue Backpack,,
13082,Man,Shoes,Casual Shoes,White,Fall,2011,Casual,Numero Uno Men White Casual Shoes,,
26365,Woman,Topwear,Shirts,White,Summer,2012,NA,Arrow Woman White Shirt,,
3507,Man,Bottomwear,Shorts,Black,Fall,2010,Sports,ADIDAS Men's Cont Black Short,,
42620,Woman,Accessories,Earrings,Gold,Winter,2015,Casual,Estelle Gold Plated Drop Earrings,,
17422,Woman,Accessories,Accessories,Pink,Winter,2016,Casual,Casio Enticer Women Pink Analogue Accessories (SH60) LTP-2069L-4AVDF,,
9801,Woman,Topwear,Tops,Purple,Fall,2011,Casual,Scullers For Her Women Scullers Top Purple Tops,,
47352,Woman,Accessories,HandAccessories,Beige,Summer,2012,Casual,Baggit Women Beige Handbag,,
46280,Woman,Topwear,Tunics,Multi,Summer,2012,Casual,109F Women Multicoloured Printed Tunic,,
21140,Woman,Topwear,Tops,Blue,Fall,2011,Casual,s.Oliver Women Blue Top,,
39983,Man,Shoes,Casual Shoes,Black,Winter,2014,Casual,GAS Men Black Casual Shoes,,
15375,Man,Shoes,Casual Shoes,Black,Summer,2013,Casual,Fila Men Flow Black Casual Shoes,,
45405,Woman,Shoes,Flats,Bronze,Winter,2012,Casual,Rocia Women Bronze Sandals,,
4722,Woman,Topwear,Tshirts,Purple,Summer,2011,Casual,Disney Kids Girl's Jeans Purple Teen Kidswear,,
53560,Man,Accessories,Accessories,White,Winter,2016,Casual,Q&Q Men White Dial Watch,,
58188,Woman,Accessories,HandAccessories,Blue,Summer,2012,Casual,Rocky S Women Blue Handbag,,
32557,Man,Shoes,Casual Shoes,Red,Summer,2013,Casual,Playboy Men Red Shoes,,
10607,Woman,Accessories,Accessories,Black,Winter,2016,Casual,Puma Women Temptation Black Watch,,
33485,Woman,Accessories,Belts,Grey,Summer,2012,Casual,Baggit Women Charmy Judo Grey Belt,,
40177,Man,Accessories,Sunglasses,Black,Winter,2016,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses,,
4510,Woman,Shoes,Sports Shoes,White,Summer,2011,Sports,Lotto Women Bilbao White Pink Shoe,,
15147,Man,Topwear,Shirts,Yellow,Fall,2011,Casual,Arrow Sport Men Check Yellow Shirts,,
52680,Man,Accessories,Accessories,Silver,Winter,2016,Casual,Morellato Men Silver Dial Watch,,
59268,Woman,Accessories,Accessories,Black,Winter,2016,Casual,Titan Women Mother Of Pearl Watch,,
53752,Man,Bottomwear,Shorts,Blue,Summer,2012,Casual,ADIDAS Men Blue Shorts,,
14095,Woman,Topwear,Tops,Navy Blue,Fall,2011,Casual,Flying Machine Women Solid Navy Blue Tops,,
56220,Woman,Accessories,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Jewellery Set,,
10435,Man,Topwear,Shirts,Red,Fall,2011,Casual,Flying Machine Men HS Red Shirts,,
24600,Man,Topwear,Shirts,Red,Fall,2011,Formal,Mark Taylor Men Red Striped Shirt,,
27085,Woman,Shoes,Heels,Pink,Winter,2015,Casual,Catwalk Women Pink Flats,,
18658,Man,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Fila Men Craze Brown Casual Shoes,,
3735,Man,Topwear,Tshirts,Yellow,Fall,2010,Sports,Reebok Men Chennai Super Kings Premium Jersey,,
29923,Man,Accessories,Accessories,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12777JSG02M,,
26157,Man,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Black Trousers,,
47160,Man,Accessories,Belts,Brown,Summer,2012,Casual,Peter England Men Brown Belt,,
6247,Woman,Topwear,Tshirts,White,Summer,2011,Casual,Lee Women's Clara White T-shirt,,
34492,Woman,Bottomwear,Skirts,Black,Summer,2012,Formal,Van Heusen Woman Black Skirt,,
48914,Woman,Accessories,Pendant,Silver,Summer,2012,Casual,Lucera Women Silver Pendant with Chain,,
7395,Man,Shoes,Casual Shoes,Grey,Winter,2018,Casual,Red Tape Men's Casual Grey Shoe,,
35540,Woman,Sandal,Sandals,Green,Summer,2012,Casual,Enroute Kids Girls Green Sandals,,
37673,Unisex,Accessories,Backpacks,Black,Spring,2013,Casual,American Tourister Unisex Black Backpack,,
45253,Man,Accessories,Accessories,Black,Summer,2017,Casual,Casio Youth Digital Men Black Digital Accessories (DB28) DB-E30-1AVDF,,
4174,Man,Shoes,Sports Shoes,Red,Summer,2011,Sports,Reebok Men's Zigsonic Red Shoe,,
15523,Woman,Shoes,Heels,Black,Fall,2011,Casual,Rockport Women Jeanie Thong Chain Black Flats,,
10051,Man,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Puma Men Motorsport Navy Blue Shirts,,
24264,Man,Bottomwear,Shorts,Green,Summer,2012,Casual,Quiksilver Men Ocean Walk Reversible Green Shorts,,
4948,Man,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Boy's Kanon White Blue Infant Kidswear,,
32301,Man,Accessories,Accessories,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,,
3351,Man,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Men's Black Letter Equals White T-shirt,,
12706,Man,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Men Deep Red White Sports Shoes,,
35918,Woman,Accessories,HandAccessories,Black,Summer,2012,Casual,Peperone Women Black Handbag,,
26533,Man,Shoes,Casual Shoes,Green,Fall,2012,Casual,ID Men Green Shoes,,
54113,Woman,Shoes,Heels,Silver,Winter,2012,Casual,Rocia Women Silver Flats,,
2283,Man,Topwear,Tshirts,Black,Spring,2014,Sports,Nike Men Poly Black T-shirt,,
51461,Woman,Topwear,Tops,Grey,Summer,2012,Casual,Tonga Women Grey & Black Top,,
22193,Man,Shoes,Casual Shoes,Tan,Fall,2012,Casual,Timberland Men Tan Casual Shoes,,
35124,Woman,Accessories,Pendant,Brown,Fall,2012,Casual,Allen Solly Woman Women Brown Pendant,,
6623,Man,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Oliver White Red Black Shoe,,
23041,Man,Bottomwear,Trousers,Grey,Fall,2011,Formal,Arrow Men Navy Grey Trousers,,
17274,Man,Topwear,Tshirts,Green,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Green Polo Tshirt,,
12534,Man,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Puma Men Printed Grey Sweatshirts,,
3163,Woman,Shoes,Sports Shoes,Grey,Fall,2010,Sports,Nike Women Downshifter Grey Black Shoe,,
42244,Woman,Topwear,Tops,Grey,Summer,2012,Casual,Sepia Women Grey Top,,
30664,Man,Accessories,Sunglasses,Brown,Winter,2016,Casual,Park Avenue Men Brown Sunglasses,,
35316,Woman,Accessories,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,,
16194,Man,Topwear,Sweaters,Grey,Fall,2011,Casual,Puma Men Stripped SL Grey Sweater,,
51653,Man,Accessories,Accessories,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2817,,
29749,Man,Accessories,Accessories,Black,Winter,2016,Casual,Fossil Men Quartz Black Dial Chronograph Watch FS4639,,
23273,Woman,Accessories,Accessories,Blue,Winter,2016,Casual,Maxima Ssteele Women Blue Watch,,
17046,Man,Sandal,Sandals,Brown,Spring,2013,Casual,Gas Men Eldorado Sandal,,
6411,Man,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,Lotto Men's TNG Blue Flip Flop,,
18832,Man,Accessories,Belts,Brown,Summer,2011,Formal,Peter England Men Formal Brown Belt,,
5294,Woman,Topwear,Tshirts,Blue,Summer,2011,Casual,Puma Women's Ess Striped Blue T-shirt,,
53104,Woman,Accessories,Earrings,Silver,Winter,2016,Casual,Fabindia Silver & Gold Earrings,,
21524,Woman,Accessories,HandAccessories,Brown,Winter,2015,Casual,Kiara Women Women Handbag,,
15711,Man,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Men Puma Evo White Casual Shoes,,
4346,Man,Flip Flops,Flip Flops,Brown,Summer,2011,Sports,Fila Men's Dusk Brown Flip Flop,,
10263,Man,Shoes,Formal Shoes,Black,Summer,2013,Formal,Clarks Men Energise Me Leather Black Formal Shoes,,
38409,Woman,Accessories,Belts,Teal,Summer,2012,Casual,Baggit Women Teal Rocker Taj Belt,,
1634,Man,Shoes,Sports Shoes,White,Fall,2010,Sports,Inesis Water Repellent Canaveral Shoes,,
40513,Man,Accessories,Accessories,White,Winter,2016,Casual,Titan Men White Dial Watch,,
25184,Woman,Accessories,HandAccessories,Brown,Winter,2015,Casual,Lino Perros Women Leatherette Dark Brown Handbag,,
48783,Woman,Accessories,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant,,
19121,Man,Flip Flops,Flip Flops,Brown,Fall,2011,Casual,Lotto Men XL Water Man Brown Slippers,,
49651,Woman,Topwear,Tops,Red,Summer,2012,Casual,Mineral Women Red Top,,
16955,Woman,Accessories,Sunglasses,Black,Winter,2016,Casual,Image Women Classic Accessories Black Sunglasses,,
2870,Woman,Shoes,Heels,Red,Winter,2015,Ethnic,Catwalk Women Ethnic Red Heels,,
34239,Man,Topwear,Tshirts,White,Summer,2013,Casual,Proline Men White Polo T-Shirt,,
46619,Woman,Shoes,Heels,Black,Winter,2012,Casual,Catwalk Women Black Sandals,,
16169,Man,Shoes,Formal Shoes,Black,Fall,2011,Formal,Enroute Men Leather Black Formal Shoes,,
5269,Unisex,Accessories,Duffel Bag,Green,Winter,2015,Casual,Wildcraft Unisex Green Printed Duffel Bag,,
33820,Man,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men White Axis Sports Shoes,,
58511,Woman,Topwear,Shirts,White,Summer,2012,Casual,Tonga Women White Shirt,,
52817,Woman,Accessories,Earrings,Red,Fall,2012,Casual,Adrika Red Earrings,,
39526,Unisex,Accessories,Laptop Bag,Black,Summer,2012,Casual,Peter England Unisex Black Sleeve Bag,,
25179,Woman,Accessories,HandAccessories,Brown,Winter,2015,Casual,Lino Perros Women Leatherette Brown Handbag,,
11942,Man,Sandal,Sandals,Black,Summer,2011,Casual,Ganuchi Men Casual Black Sandals,,
4189,Man,Topwear,Tshirts,Red,Summer,2011,Casual,Disney Kids Boy's Red Stripes Little Captain Kidswear,,
58723,Man,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue T-shirt,,
39714,Unisex,Accessories,Accessories,Black,Winter,2016,Casual,ADIDAS Original Unisex Black Dial Chronograph Watch ADH2668,,
24299,Unisex,Shoes,Casual Shoes,Grey,Summer,2013,Casual,Converse Unisex Grey CT Oxford Ox Casual Shoes,,
5867,Man,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Men's Master Shoe White T-shirt,,
34837,Man,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Black Sports Shoes,,
9696,Man,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Hush Puppies Men Jungle Brown Formal Shoes,,
43159,Woman,Accessories,Accessories,Steel,Winter,2016,Casual,Fastrack Women Steel Dial Watch,,
22952,Man,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Reebok Men Grey Real Flex Sports Shoes,,
31579,Man,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Mark Taylor Men Printed Navy Blue T-shirt,,
19313,Unisex,Accessories,Backpacks,Black,Spring,2014,Casual,Nike Unisex Black Backpack,,
17289,Man,Topwear,Tshirts,Green,Fall,2011,Casual,U.S. Polo Assn. Men Solid Green Polo Tshirt,,
28454,Woman,Bottomwear,Capris,Black,Summer,2012,Sports,Urban Yoga Women Black Capris,,
14068,Man,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Flying Machine Men Solid Navy Blue Polo Tshirts,,
44718,Man,Flip Flops,Flip Flops,White,Summer,2012,Casual,Lotto Men White Flip Flop,,
59295,Man,Topwear,Shirts,Black,Fall,2012,Casual,U.S. Polo Assn. Men Black Shirt,,
39370,Woman,Accessories,Accessories,Silver,Winter,2016,Casual,Helix Women Silver Dial Watch,,
15986,Man,Topwear,Shirts,Yellow,Fall,2011,Casual,Turtle Check Men Yellow Shirt,,
8320,Man,Topwear,Tshirts,Red,Fall,2011,Casual,Doodle Boy's Route 66 Biker Red Teen Kidswear,,
19777,Man,Accessories,Mufflers,Red,Fall,2011,Casual,United Colors of Benetton Men Casual Red Muffler,,
27078,Woman,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels,,
31921,Woman,Accessories,Clutches,Magenta,Summer,2012,Casual,Fabindia Women Casual Magenta Clutch,,
26996,Woman,Bottomwear,Jeans,Black,Summer,2012,Casual,Jealous 21 Women Washed Black Jeans,,
7368,Man,Sandal,Sandals,Brown,Winter,2018,Casual,Red Tape Men Casual Brown Floater,,
7966,Man,Sandal,Sandals,Black,Summer,2013,Casual,Red Tape Men Casual Black Floater,,
49235,Man,Accessories,Caps,Navy Blue,Fall,2012,Casual,Arrow Men Navy Blue Cap,,
8112,Man,Accessories,Accessories,Black,Winter,2016,Casual,Fastrack Men Economy 2 Analog Steel Black Watch,,
18497,Man,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men Future Cat Black Slipper,,
12991,Unisex,Shoes,Sports Shoes,Grey,Fall,2011,Sports,ADIDAS Kids Unisex Uraha Grey Sports Shoes,,
22738,Unisex,Accessories,Backpacks,Black,Summer,2011,Casual,Nike Unisex Black Backpack,,
50318,Man,Accessories,Accessories,Blue,Summer,2012,Formal,Park Avenue Men Blue Tie,,
28202,Man,Accessories,Sunglasses,Black,Winter,2016,Casual,Ray-Ban Men High Street Sunglasses,,
13843,Man,Sandal,Sandals,Brown,Summer,2013,Casual,Reebok Men Manza II Brown Sandals,,
6088,Woman,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Rollup Armhole Blue T-shirt,,
58175,Woman,Accessories,HandAccessories,Grey,Fall,2012,Casual,Rocky S Women Grey Handbag,,
15388,Man,Sandal,Sandals,Black,Fall,2011,Casual,Fila Men Glide Black Slippers,,
41864,Man,Sandal,Sandals,Brown,Summer,2016,Casual,Estd. 1977 Men Brown Sandals,,
20853,Woman,Accessories,HandAccessories,Brown,Winter,2015,Casual,Spice Art Women Casual Mouse Brown HandBag,,
33478,Woman,Accessories,Belts,Black,Summer,2012,Casual,Baggit Women Fighter Mayur Black Belt,,
11728,Man,Topwear,Tshirts,Red,Summer,2011,Casual,Lee Men Solid Red Tshirts,,
1857,Man,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt,,
4519,Man,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's Jago White Silver Navy Shoe,,
59261,Woman,Accessories,Accessories,Gold,Winter,2016,Casual,Titan Women Bronze Watch,,
24609,Man,Topwear,Shirts,Yellow,Fall,2011,Casual,Spykar Men Yellow Shirt,,
15972,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Turtle Check Men Maroon Shirt,,
39384,Man,Bottomwear,Jeans,Blue,Summer,2012,Casual,Peter England Men Blue Jeans,,
19783,Man,Topwear,Tshirts,Orange,Winter,2016,Casual,U.S. Polo Assn. Men Solid Orange Tshirt,,
18651,Man,Sandal,Sandals,Brown,Fall,2011,Casual,Fila Men Over Stitch Brown Slippers,,
47955,Woman,Accessories,HandAccessories,Black,Summer,2012,Casual,Murcia Women Black Handbag,,
9206,Woman,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Women Corsica Tribal White Casual Shoes,,
48121,Woman,Accessories,Belts,Black,Summer,2012,Casual,Fossil Women Black Belt,,
47169,Man,Sandal,Sandals,Black,Summer,2012,Casual,Ganuchi Men Black Sandals,,
17619,Woman,Bottomwear,Leggings,White,Fall,2011,Casual,Doodle Girls Lace Bow White Leggings,,
30807,Man,Topwear,Shirts,Grey,Summer,2012,Ethnic,Fabindia Men Printed Grey Tussar Shirt,,
12159,Woman,Bottomwear,Leggings,Red,Fall,2011,Ethnic,Aurelia Women Solid Red Leggings,,
42629,Woman,Accessories,Earrings,Gold,Winter,2016,Casual,Estelle Women Earrings,,
9034,Man,Shoes,Casual Shoes,Brown,Winter,2011,Casual,Buckaroo Men Amigo Brown Casual Shoes,,
48313,Woman,Accessories,Bracelet,Gold,Winter,2012,Casual,Pitaraa Gold Coil Bracelet,,
46289,Man,Sandal,Sandals,Olive,Summer,2012,Casual,ADIDAS Men Olive Pural Sandals,,
12965,Man,Sandal,Sandals,Black,Fall,2011,Casual,ADIDAS Men Comanche Black Sandals,,
9808,Man,Topwear,Shirts,Blue,Fall,2011,Formal,John Miller Men Blue Checks Shirts,,
58181,Woman,Accessories,HandAccessories,Red,Summer,2012,Casual,Rocky S Women Red Handbag,,
53569,Unisex,Accessories,Accessories,White,Winter,2016,Casual,Q&Q Kids Unisex White Dial Watch,,
59053,Woman,Shoes,Heels,Gold,Winter,2012,Casual,Carlton London Women Gold Heels,,
21149,Man,Topwear,Shirts,Blue,Fall,2011,Casual,s.Oliver Men Blue and White Checked Shirt,,
41890,Man,Bottomwear,Shorts,Blue,Summer,2012,Casual,Flying Machine Men Blue Solid Regular Fit Denim Shorts,,
56827,Man,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans,,
37810,Man,Topwear,Shirts,Pink,Summer,2012,Casual,John Players Men Stripes Pink Shirt,,
21975,Woman,Accessories,HandAccessories,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,,
9450,Man,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White & Blue Shirt,,
18007,Unisex,Accessories,Backpacks,Black,Fall,2011,Casual,U.S. Polo Assn. Unisex Black Backpack,,
26708,Man,Sandal,Sandals,Black,Summer,2011,Casual,Nike Men Black Mikumi Sandals,,
8582,Man,Topwear,Waistcoat,Grey,Fall,2011,Casual,Scullers Men Grey Waistcoat,,
6418,Man,Flip Flops,Flip Flops,Grey,Summer,2011,Casual,Lotto Men's Tonga Thong Grey Flip Flop,,
29740,Woman,Accessories,HandAccessories,Peach,Summer,2012,Casual,Kiara Women Leatherette Peach Handbag,,
3956,Woman,Topwear,Tops,Pink,Summer,2011,Casual,Jealous 21 Women Pink Clever Disguise Top,,
15718,Man,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Lunarglide+ 3 Black Sports Shoes,,
59437,Woman,Shoes,Flats,Pink,Winter,2012,Casual,Grendha Women Pink Joia Chigana Flats,,
37448,Man,Accessories,Belts,Brown,Summer,2012,Casual,Turtle Men Brown Belt,,
44986,Woman,Accessories,Accessories,Silver,Winter,2016,Casual,Maxima Women Silver Dial Watch,,
53931,Woman,Accessories,HandAccessories,Grey,Summer,2012,Casual,Kiara Women Grey Handbag,,
38400,Woman,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Mumbai Indians Women Blue Match Jersey,,
10864,Man,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men True Riders White T-Shirts,,
4941,Man,Topwear,Tshirts,Red,Summer,2011,Casual,Gini and Jony Boy's Kane Red White Infant Kidswear,,
32308,Woman,Accessories,Accessories,Pink,Winter,2016,Casual,Q&Q Women Pink Dial Watch,,
38632,Man,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Black T-shirt,,
5893,Woman,Topwear,Tshirts,Purple,Summer,2011,Casual,Puma Women's Heather Purple T-shirt,,
10058,Man,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Large logo tee Black Tshirts,,
18235,Man,Topwear,Tshirts,White,Fall,2011,Casual,Manchester United Men Printed White Tshirt,,
9662,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Reversible Bling Blue Shirts,,
23874,Man,Topwear,Tshirts,Green,Summer,2011,Casual,ADIDAS Men Green T-shirt,,
49497,Man,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Navy Blue Shoes,,
3358,Man,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Men's I am Legend White T-shirt,,
35911,Woman,Accessories,HandAccessories,Red,Summer,2012,Casual,Peperone Women Red Handbag,,
54926,Man,Topwear,Tshirts,Beige,Summer,2012,Casual,Do u speak green Men Beige T-shirt,,
23048,Woman,Topwear,Sweaters,Black,Fall,2011,Casual,Arrow Woman Black Sweater,,
